note,pitch,chord,bar,mapped voice,cost,category
174,67,152,12 1/8,0,n/a,ornamentation
175,69,153,12 3/16,0,n/a,ornamentation
176,71,154,12 1/4,0,0,repetition
177,69,155,12 5/16,0,n/a,ornamentation
178,71,156,12 3/8,0,n/a,ornamentation
179,69,157,12 13/32,0,n/a,ornamentation
180,67,158,12 7/16,0,n/a,ornamentation
181,66,159,12 15/32,0,n/a,ornamentation
182,64,160,12 1/2,1,0,repetition
184,69,161,12 5/8,0,n/a,ornamentation
185,71,162,12 11/16,0,n/a,ornamentation
188,59,164,12 13/16,1,n/a,ornamentation
189,57,165,12 7/8,1,n/a,ornamentation
190,59,166,12 15/16,1,n/a,ornamentation
192,62,168,13 1/16,1,n/a,ornamentation
193,64,169,13 1/8,1,n/a,ornamentation
194,66,170,13 3/16,1,n/a,ornamentation
199,67,173,13 11/16,0,n/a,ornamentation
200,69,174,13 23/32,0,n/a,ornamentation
204,62,177,14 1/16,1,n/a,ornamentation
205,64,178,14 1/8,1,0,repetition
206,65,179,14 3/16,0,n/a,ornamentation
207,67,180,14 1/4,0,2,other
208,65,181,14 5/16,0,n/a,ornamentation
209,67,182,14 3/8,0,n/a,ornamentation
210,65,183,14 13/32,0,n/a,ornamentation
211,64,184,14 7/16,0,n/a,ornamentation
212,62,185,14 15/32,0,n/a,ornamentation
214,62,187,14 9/16,1,n/a,ornamentation
216,59,189,14 11/16,1,n/a,ornamentation
217,62,190,14 3/4,1,1,ficta
218,61,191,14 13/16,1,n/a,ornamentation
219,62,192,14 7/8,1,1,other
220,61,193,14 29/32,1,n/a,ornamentation
221,59,194,14 15/16,1,n/a,ornamentation
222,61,195,14 31/32,1,n/a,ornamentation
225,60,197,15 1/8,1,n/a,ornamentation
226,59,198,15 3/16,1,n/a,ornamentation
227,57,199,15 1/4,1,n/a,ornamentation
228,55,200,15 5/16,1,n/a,ornamentation
229,53,201,15 3/8,1,n/a,ornamentation
230,52,202,15 7/16,1,n/a,ornamentation
231,50,203,15 1/2,1,12,other
232,62,203,15 1/2,0,0,repetition
243,64,212,17 1/8,0,n/a,ornamentation
256,66,222,18 11/16,0,n/a,ornamentation
257,67,223,18 3/4,0,0,repetition
258,66,224,18 25/32,0,n/a,ornamentation
259,67,225,18 13/16,0,n/a,ornamentation
260,66,226,18 27/32,0,n/a,ornamentation
261,67,227,18 7/8,0,n/a,ornamentation
262,66,228,18 29/32,0,n/a,ornamentation
263,64,229,18 15/16,0,n/a,ornamentation
264,66,230,18 31/32,0,n/a,ornamentation
269,64,234,19 9/16,1,n/a,ornamentation
270,62,235,19 5/8,1,n/a,ornamentation
271,60,236,19 11/16,1,n/a,ornamentation
273,64,238,19 13/16,0,n/a,ornamentation
274,65,239,19 7/8,0,0,repetition
275,67,240,19 15/16,0,n/a,ornamentation
285,67,247,20 13/16,0,n/a,ornamentation
286,69,248,20 7/8,0,n/a,ornamentation
287,71,249,20 15/16,0,n/a,ornamentation
289,69,250,21,0,0,repetition
290,67,251,21 1/16,0,n/a,ornamentation
291,66,252,21 1/8,0,3,other
292,64,253,21 3/16,0,n/a,ornamentation
294,62,254,21 1/4,0,5,other
295,64,255,21 5/16,0,n/a,ornamentation
296,62,256,21 3/8,0,n/a,ornamentation
297,64,257,21 13/32,0,n/a,ornamentation
298,66,258,21 7/16,0,n/a,ornamentation
299,67,259,21 15/32,0,n/a,ornamentation
301,66,260,21 1/2,0,1,other
302,62,261,21 9/16,0,n/a,ornamentation
303,64,262,21 5/8,0,n/a,ornamentation
304,66,263,21 11/16,0,n/a,ornamentation
305,67,264,21 3/4,0,0,repetition
306,66,265,21 13/16,0,n/a,ornamentation
307,67,266,21 7/8,0,n/a,ornamentation
308,66,267,21 29/32,0,n/a,ornamentation
309,64,268,21 15/16,0,n/a,ornamentation
310,66,269,21 31/32,0,n/a,ornamentation
384,66,313,27 11/16,0,n/a,ornamentation
385,67,314,27 3/4,0,1,other
386,66,315,27 13/16,0,n/a,ornamentation
387,67,316,27 7/8,0,1,other
388,66,317,27 29/32,0,n/a,ornamentation
389,64,318,27 15/16,0,n/a,ornamentation
390,66,319,27 31/32,0,n/a,ornamentation
