note,pitch,duration,chord,bar,mapped voice,cost,category
245,50,1/16,165,19 11/16,2,n/a,ornamentation
246,48,1/16,166,19 3/4,3,n/a,match
247,51,1/16,166,19 3/4,2,n/a,match
248,50,1/16,167,19 13/16,2,n/a,ornamentation
249,51,1/32,168,19 7/8,2,n/a,ornamentation
250,50,1/32,169,19 29/32,2,n/a,ornamentation
251,51,1/32,170,19 15/16,2,n/a,ornamentation
252,53,1/32,171,19 31/32,2,n/a,ornamentation
253,48,1/8,172,20,3,0,repetition
254,51,1/8,172,20,2,0,repetition
255,46,1/8,173,20 1/8,3,n/a,match
256,50,1/8,173,20 1/8,2,n/a,match
257,46,1/8,174,20 1/4,3,n/a,match
258,48,1/8,174,20 1/4,2,n/a,match
259,46,1/8,175,20 3/8,2,n/a,match
260,46,1/8,176,20 1/2,3,0,repetition
261,48,1/8,176,20 1/2,2,n/a,match
262,45,1/8,177,20 5/8,3,n/a,ornamentation
263,46,1/16,178,20 3/4,3,0,repetition
264,45,1/16,179,20 13/16,3,n/a,ornamentation
265,43,1/16,180,20 7/8,3,n/a,ornamentation
266,45,1/16,181,20 15/16,3,n/a,ornamentation
267,46,1/8,182,21,3,n/a,match
268,46,1/8,182,21,2,n/a,match
269,53,1/8,182,21,1,n/a,match
270,50,1/16,183,21 1/8,1,n/a,ornamentation
271,51,1/16,184,21 3/16,1,n/a,ornamentation
272,53,1/16,185,21 1/4,1,n/a,ornamentation
273,50,1/16,186,21 5/16,1,n/a,ornamentation
274,51,1/16,187,21 3/8,1,n/a,ornamentation
275,53,1/16,188,21 7/16,1,n/a,ornamentation
276,43,1/4,189,21 1/2,3,n/a,match
277,55,1/4,189,21 1/2,1,n/a,match
278,58,1/4,189,21 1/2,0,n/a,match
279,46,1/4,190,21 3/4,2,n/a,match
280,41,3/8,191,22,3,n/a,match
281,53,3/8,191,22,2,n/a,match
282,56,3/8,191,22,1,n/a,match
283,60,3/8,191,22,0,n/a,match
284,51,1/8,192,22 3/8,2,n/a,ornamentation
285,50,1/8,193,22 1/2,2,n/a,match
286,58,1/8,193,22 1/2,1,n/a,match
287,62,1/8,193,22 1/2,0,n/a,match
288,60,1/16,194,22 5/8,0,n/a,ornamentation
289,58,1/16,195,22 11/16,0,n/a,ornamentation
290,57,1/16,196,22 3/4,0,n/a,ornamentation
291,58,1/16,197,22 13/16,0,n/a,ornamentation
292,60,1/16,198,22 7/8,0,n/a,ornamentation
293,62,1/16,199,22 15/16,0,n/a,ornamentation
294,48,1/4,200,23,2,n/a,match
295,55,1/4,200,23,1,n/a,match
296,63,1/4,200,23,0,n/a,match
297,56,1/4,201,23 1/4,1,n/a,match
298,53,1/4,202,23 1/2,2,n/a,match
299,60,1/4,202,23 1/2,0,n/a,match
300,53,1/4,203,23 3/4,1,n/a,match
301,46,1/8,204,24,2,n/a,match
302,62,1/8,204,24,0,n/a,match
303,60,1/8,205,24 1/8,0,n/a,ornamentation
304,58,1/8,206,24 1/4,1,n/a,match
305,62,1/8,206,24 1/4,0,0,repetition
306,63,1/8,207,24 3/8,0,n/a,match
307,56,1/4,208,24 1/2,1,n/a,match
308,65,1/4,208,24 1/2,0,n/a,match
309,58,1/8,209,24 3/4,1,n/a,match
310,67,1/8,209,24 3/4,0,n/a,match
311,60,1/8,210,24 7/8,1,n/a,ornamentation
312,58,1/8,211,25,1,0,repetition
313,67,1/8,211,25,0,0,repetition
314,56,1/8,212,25 1/8,1,n/a,match
315,65,1/8,212,25 1/8,0,2,adaptation
316,44,1/8,213,25 1/4,3,n/a,match
317,55,1/8,213,25 1/4,1,n/a,match
318,65,1/8,213,25 1/4,0,n/a,match
319,53,1/8,214,25 3/8,1,n/a,match
320,46,1/8,215,25 1/2,3,n/a,match
321,55,1/8,215,25 1/2,1,n/a,match
322,65,1/8,215,25 1/2,0,0,repetition
323,64,1/16,216,25 5/8,0,n/a,ornamentation
324,62,1/16,217,25 11/16,0,n/a,ornamentation
325,48,1/8,218,25 3/4,3,n/a,match
326,64,1/8,218,25 3/4,0,n/a,match
327,62,1/16,219,25 7/8,0,n/a,ornamentation
328,64,1/16,220,25 15/16,0,n/a,ornamentation
329,41,1/4,221,26,3,n/a,match
330,53,1/4,221,26,1,n/a,match
331,65,1/4,221,26,0,n/a,match
332,46,1/8,222,26 1/4,3,n/a,match
333,55,1/8,223,26 3/8,1,n/a,match
334,44,1/8,224,26 1/2,3,n/a,match
335,56,1/8,224,26 1/2,1,n/a,match
336,53,1/8,225,26 5/8,1,n/a,match
337,46,1/16,226,26 3/4,3,n/a,match
338,55,1/16,226,26 3/4,1,n/a,match
339,53,1/16,227,26 13/16,1,n/a,ornamentation
340,51,1/16,228,26 7/8,1,n/a,ornamentation
341,55,1/16,229,26 15/16,1,n/a,ornamentation
342,46,1/8,230,27,3,0,repetition
343,53,1/8,230,27,1,n/a,match
344,55,1/8,231,27 1/8,1,n/a,ornamentation
345,44,1/8,232,27 1/4,3,n/a,match
346,56,1/8,232,27 1/4,1,n/a,match
347,43,1/8,233,27 3/8,3,n/a,match
348,41,1/8,234,27 1/2,3,n/a,match
349,56,1/8,234,27 1/2,1,0,repetition
350,58,1/32,235,27 5/8,1,n/a,ornamentation
351,56,1/32,236,27 21/32,1,n/a,ornamentation
352,55,1/32,237,27 11/16,1,n/a,ornamentation
353,56,1/32,238,27 23/32,1,n/a,ornamentation
354,39,1/4,239,27 3/4,3,n/a,match
355,55,1/4,239,27 3/4,1,n/a,match
356,43,1/8,240,28,3,n/a,match
357,55,1/8,240,28,1,0,repetition
358,63,1/8,240,28,0,n/a,match
359,53,1/8,241,28 1/8,1,n/a,match
360,44,1/8,242,28 1/4,3,1,adaptation
361,51,1/8,242,28 1/4,1,n/a,match
362,43,1/8,243,28 3/8,3,n/a,ornamentation
363,41,1/8,244,28 1/2,3,n/a,match
364,51,1/8,244,28 1/2,1,0,repetition
365,65,1/8,244,28 1/2,0,n/a,match
366,50,1/16,245,28 5/8,1,n/a,ornamentation
367,48,1/16,246,28 11/16,1,n/a,ornamentation
368,41,1/8,247,28 3/4,3,0,repetition
369,50,1/8,247,28 3/4,1,n/a,match
370,65,1/8,247,28 3/4,0,0,repetition
371,48,1/16,248,28 7/8,1,n/a,ornamentation
372,50,1/16,249,28 15/16,1,n/a,ornamentation
373,39,1/4,250,29,3,n/a,match
374,46,1/4,250,29,2,n/a,match
375,51,1/4,250,29,1,n/a,match
376,67,1/4,250,29,0,n/a,match
377,58,1/4,251,29 1/4,2,n/a,match
378,56,1/8,252,29 1/2,2,n/a,match
379,65,1/8,252,29 1/2,0,n/a,match
380,55,1/16,253,29 5/8,2,n/a,ornamentation
381,56,1/16,254,29 11/16,2,n/a,ornamentation
382,58,1/8,255,29 3/4,2,n/a,match
383,62,1/8,255,29 3/4,0,3,adaptation
384,60,1/8,256,29 7/8,2,n/a,ornamentation
385,58,1/4,257,30,2,n/a,match
386,67,1/4,257,30,0,0,repetition
387,56,1/8,258,30 1/4,2,n/a,match
388,58,1/8,258,30 1/4,1,n/a,match
389,65,1/8,258,30 1/4,0,n/a,match
390,55,1/8,259,30 3/8,2,n/a,match
391,63,1/8,259,30 3/8,0,n/a,match
392,53,1/4,260,30 1/2,2,n/a,match
393,56,1/4,260,30 1/2,1,n/a,match
394,68,1/4,260,30 1/2,0,n/a,match
395,39,1/8,261,30 3/4,3,n/a,match
396,51,1/8,261,30 3/4,2,n/a,match
397,58,1/8,261,30 3/4,1,n/a,match
398,67,1/8,261,30 3/4,0,n/a,match
399,68,1/8,262,30 7/8,0,n/a,ornamentation
400,39,1/8,263,31,3,0,repetition
401,55,1/8,263,31,2,n/a,match
402,58,1/8,263,31,1,0,repetition
403,67,1/8,263,31,0,0,repetition
404,41,1/8,264,31 1/8,3,n/a,match
405,56,1/8,264,31 1/8,1,n/a,match
406,65,1/8,264,31 1/8,0,n/a,match
407,43,1/4,265,31 1/4,3,n/a,match
408,58,1/4,265,31 1/4,1,n/a,match
409,63,1/4,265,31 1/4,0,n/a,match
410,44,1/8,266,31 1/2,3,n/a,match
411,53,1/8,266,31 1/2,2,n/a,match
412,60,1/8,266,31 1/2,1,n/a,match
413,63,1/8,266,31 1/2,0,0,repetition
414,62,1/16,267,31 5/8,0,n/a,ornamentation
415,60,1/16,268,31 11/16,0,n/a,ornamentation
416,46,1/8,269,31 3/4,3,n/a,match
417,58,1/8,269,31 3/4,1,n/a,match
418,62,1/8,269,31 3/4,0,n/a,match
419,60,1/16,270,31 7/8,0,n/a,ornamentation
420,62,1/16,271,31 15/16,0,n/a,ornamentation
421,39,1/8,272,32,3,n/a,match
422,51,1/8,272,32,2,n/a,match
423,55,1/8,272,32,1,n/a,match
424,63,1/8,272,32,0,n/a,match
425,50,1/8,273,32 1/8,2,n/a,ornamentation
426,51,1/8,274,32 1/4,2,n/a,ornamentation
427,53,1/8,275,32 3/8,2,n/a,match
428,56,1/8,275,32 3/8,1,n/a,match
429,55,1/8,276,32 1/2,2,n/a,match
430,58,1/8,276,32 1/2,1,n/a,match
431,62,1/8,276,32 1/2,0,n/a,match
432,55,1/8,277,32 5/8,1,n/a,match
433,41,1/8,278,32 3/4,3,n/a,match
434,48,1/8,278,32 3/4,2,n/a,match
435,56,1/8,278,32 3/4,1,n/a,match
436,60,1/8,278,32 3/4,0,n/a,match
437,56,1/16,279,32 7/8,1,n/a,ornamentation
438,58,1/16,280,32 15/16,1,n/a,ornamentation
439,41,1/8,281,33,3,0,repetition
440,53,1/8,281,33,2,n/a,match
441,56,1/8,281,33,1,0,repetition
442,60,1/8,281,33,0,0,repetition
443,43,1/8,282,33 1/8,3,n/a,match
444,55,1/8,282,33 1/8,1,n/a,match
445,44,1/8,283,33 1/4,3,n/a,match
446,53,1/8,283,33 1/4,1,n/a,match
447,58,1/8,283,33 1/4,0,n/a,match
448,56,1/8,284,33 3/8,0,n/a,match
449,46,1/8,285,33 1/2,3,n/a,match
450,53,1/8,285,33 1/2,1,0,repetition
451,55,1/8,285,33 1/2,0 and 2,n/a,match
452,52,1/16,286,33 5/8,1,n/a,ornamentation
453,50,1/16,287,33 11/16,1,n/a,ornamentation
454,48,1/8,288,33 3/4,3,n/a,match
455,52,1/8,288,33 3/4,1,n/a,match
456,53,1/32,289,33 7/8,1,n/a,ornamentation
457,52,1/32,290,33 29/32,1,n/a,ornamentation
458,50,1/32,291,33 15/16,1,n/a,ornamentation
459,52,1/32,292,33 31/32,1,n/a,ornamentation
460,41,1/4,293,34,3,n/a,match
461,53,1/4,293,34,0 and 1,n/a,match
462,56,1/4,293,34,2,n/a,match
463,60,1/8,294,34 1/4,0,n/a,match
464,55,1/8,295,34 3/8,2,n/a,match
465,41,1/8,296,34 1/2,3,0,repetition
466,53,1/8,296,34 1/2,2,n/a,match
467,62,1/8,296,34 1/2,0,n/a,match
468,51,1/8,297,34 5/8,2,n/a,match
469,53,1/8,298,34 3/4,2,n/a,match
470,60,1/8,298,34 3/4,0,n/a,match
471,62,1/8,299,34 7/8,0,n/a,ornamentation
472,41,1/8,300,35,3,n/a,match
473,53,1/8,300,35,1,n/a,match
474,60,1/8,300,35,0,0,repetition
475,58,1/8,301,35 1/8,0,n/a,match
476,51,1/8,302,35 1/4,2,n/a,match
477,58,1/8,302,35 1/4,0,n/a,match
478,50,1/8,303,35 3/8,2,n/a,match
479,41,1/8,304,35 1/2,3,n/a,match
480,48,1/8,304,35 1/2,2,n/a,match
481,53,1/8,304,35 1/2,1,n/a,match
482,58,1/8,304,35 1/2,0,0,repetition
483,57,1/16,305,35 5/8,0,n/a,ornamentation
484,55,1/16,306,35 11/16,0,n/a,ornamentation
485,58,1/16,307,35 3/4,0,0,repetition
486,57,1/16,308,35 13/16,0,n/a,ornamentation
487,58,1/32,309,35 7/8,0,n/a,ornamentation
488,57,1/32,310,35 29/32,0,n/a,ornamentation
489,55,1/32,311,35 15/16,0,n/a,ornamentation
490,57,1/32,312,35 31/32,0,n/a,ornamentation
491,34,1/4,313,36,3,7,adaptation
492,50,1/4,313,36,1,n/a,match
493,58,1/4,313,36,0,n/a,match
494,46,1/8,314,36 1/4,2,n/a,match
495,51,1/8,315,36 3/8,1,n/a,match
496,34,1/8,316,36 1/2,3,12,adaptation
497,53,1/8,316,36 1/2,1,n/a,match
498,48,1/8,317,36 5/8,2,n/a,match
499,51,1/8,317,36 5/8,1,n/a,match
500,50,1/8,318,36 3/4,2,n/a,match
501,53,1/8,318,36 3/4,1,n/a,match
502,51,1/8,319,36 7/8,2,n/a,match
503,55,1/8,319,36 7/8,1,n/a,match
504,53,1/4,320,37,2,n/a,match
505,57,1/4,320,37,1,n/a,match
506,62,1/4,320,37,0,n/a,match
507,46,1/8,321,37 1/4,2,n/a,match
508,58,1/8,321,37 1/4,1,n/a,match
509,48,1/8,322,37 3/8,2,n/a,match
510,46,1/8,323,37 1/2,3,n/a,match
511,50,1/8,323,37 1/2,2,n/a,match
512,53,1/8,323,37 1/2,1,n/a,match
513,62,1/8,323,37 1/2,0,n/a,match
514,51,1/8,324,37 5/8,2,n/a,match
515,53,1/8,325,37 3/4,2,n/a,match
516,58,1/8,325,37 3/4,1,n/a,match
517,46,1/8,326,37 7/8,3,n/a,ornamentation
518,48,1/8,327,38,3,n/a,match
519,58,1/8,327,38,1,0,repetition
520,63,1/8,327,38,0,n/a,match
521,57,1/16,328,38 1/8,1,n/a,ornamentation
522,55,1/16,329,38 3/16,1,n/a,ornamentation
523,48,1/8,330,38 1/4,3,0,repetition
524,51,1/8,330,38 1/4,2,n/a,match
525,57,1/8,330,38 1/4,1,n/a,match
526,55,1/16,331,38 3/8,1,n/a,ornamentation
527,57,1/16,332,38 7/16,1,n/a,ornamentation
528,46,1/4,333,38 1/2,3,n/a,match
529,55,1/4,333,38 1/2,2,n/a,match
530,58,1/4,333,38 1/2,1,n/a,match
531,62,1/4,333,38 1/2,0,n/a,match
532,53,1/4,334,38 3/4,2,n/a,match
533,46,1/8,335,39,3,n/a,match
534,53,1/8,335,39,2,0,repetition
535,62,1/8,335,39,0,0,repetition
536,51,1/8,336,39 1/8,2,n/a,match
537,50,1/8,337,39 1/4,2,n/a,match
538,62,1/8,337,39 1/4,0,n/a,match
539,48,1/8,338,39 3/8,2,n/a,match
540,43,3/16,339,39 1/2,3,n/a,match
541,46,3/16,339,39 1/2,2,n/a,match
542,58,3/16,339,39 1/2,1,n/a,match
543,62,3/16,339,39 1/2,0,n/a,match
544,44,1/16,340,39 11/16,3,n/a,ornamentation
545,46,1/16,341,39 3/4,3,n/a,ornamentation
546,43,1/16,342,39 13/16,3,n/a,ornamentation
547,44,1/16,343,39 7/8,3,n/a,ornamentation
548,46,1/16,344,39 15/16,3,n/a,ornamentation
549,44,1/4,345,40,3,n/a,match
550,60,1/4,345,40,1,n/a,match
551,63,1/4,346,40 1/4,0,n/a,match
552,46,1/8,347,40 1/2,3,n/a,match
553,53,1/8,347,40 1/2,2,n/a,match
554,58,1/8,347,40 1/2,1,n/a,match
555,63,1/8,347,40 1/2,0,0,repetition
556,62,1/16,348,40 5/8,0,n/a,ornamentation
557,60,1/16,349,40 11/16,0,n/a,ornamentation
558,63,1/16,350,40 3/4,0,0,repetition
559,62,1/16,351,40 13/16,0,n/a,ornamentation
560,63,1/32,352,40 7/8,0,n/a,ornamentation
561,62,1/32,353,40 29/32,0,n/a,ornamentation
562,60,1/32,354,40 15/16,0,n/a,ornamentation
563,62,1/32,355,40 31/32,0,n/a,ornamentation
564,39,1/8,356,41,3,n/a,match
565,55,1/8,356,41,2,n/a,match
566,58,1/8,356,41,1,n/a,match
567,63,1/8,356,41,0,n/a,match
568,53,1/16,357,41 1/8,0,n/a,ornamentation
