note,pitch,duration,onset,chord,bar,mapped voice,cost,category
38,71,3/16,3/1,26,4,0,n/a,match
39,69,1/16,51/16,27,4 3/16,0,n/a,ornamentation
40,71,1/16,13/4,28,4 1/4,0,n/a,ornamentation
41,69,1/16,53/16,29,4 5/16,0,n/a,ornamentation
42,67,1/16,27/8,30,4 3/8,0,n/a,ornamentation
43,66,1/16,55/16,31,4 7/16,0,n/a,ornamentation
44,52,1/8,7/2,32,4 1/2,3,n/a,match
45,64,1/8,7/2,32,4 1/2,1,n/a,match
46,67,1/8,7/2,32,4 1/2,0,n/a,match
47,66,1/16,29/8,33,4 5/8,0,n/a,ornamentation
48,64,1/16,59/16,34,4 11/16,0,n/a,ornamentation
49,62,1/16,15/4,35,4 3/4,0,n/a,ornamentation
50,64,1/16,61/16,36,4 13/16,0,n/a,ornamentation
51,66,1/16,31/8,37,4 7/8,0,n/a,ornamentation
52,67,1/16,63/16,38,4 15/16,0,n/a,ornamentation
53,53,1/8,4/1,39,5,3,n/a,match
54,57,1/8,4/1,39,5,1,n/a,match
55,69,1/8,4/1,39,5,0,n/a,match
56,72,1/8,33/8,40,5 1/8,0,n/a,ornamentation
57,62,1/8,17/4,41,5 1/4,1,n/a,match
58,71,1/8,17/4,41,5 1/4,0,2,adaptation
59,69,1/8,35/8,42,5 3/8,0,n/a,ornamentation
60,55,1/8,9/2,43,5 1/2,3,n/a,match
61,62,1/8,9/2,43,5 1/2,1,n/a,match
62,71,1/8,9/2,43,5 1/2,0,n/a,match
63,69,1/8,37/8,44,5 5/8,0,n/a,ornamentation
64,62,1/8,19/4,45,5 3/4,1,n/a,match
65,67,1/8,19/4,45,5 3/4,0,4,adaptation
66,66,1/8,39/8,46,5 7/8,0,n/a,ornamentation
67,57,1/4,5/1,47,6,3,n/a,match
68,60,1/4,5/1,47,6,1,n/a,match
69,64,1/4,5/1,47,6,0,n/a,match
70,53,1/4,21/4,48,6 1/4,3,n/a,match
71,57,1/4,21/4,48,6 1/4,1,n/a,match
72,69,1/4,21/4,48,6 1/4,0,n/a,match
73,53,1/8,11/2,49,6 1/2,3,n/a,match
74,60,1/8,11/2,49,6 1/2,1,n/a,match
75,69,1/8,11/2,49,6 1/2,0,n/a,match
76,59,1/8,45/8,50,6 5/8,1,n/a,match
77,53,1/16,23/4,51,6 3/4,3,n/a,match
78,60,1/16,23/4,51,6 3/4,1,n/a,match
79,69,1/16,23/4,51,6 3/4,0,n/a,match
80,59,1/16,93/16,52,6 13/16,1,n/a,ornamentation
81,60,1/32,47/8,53,6 7/8,1,0,repetition
82,59,1/32,189/32,54,6 29/32,1,n/a,ornamentation
83,60,1/32,95/16,55,6 15/16,1,n/a,ornamentation
84,62,1/32,191/32,56,6 31/32,1,n/a,ornamentation
85,60,1/8,6/1,57,7,3,n/a,match
86,64,1/8,6/1,57,7,1,n/a,match
87,67,1/8,6/1,57,7,0,n/a,match
88,69,1/16,49/8,58,7 1/8,0,n/a,ornamentation
89,67,1/16,99/16,59,7 3/16,0,n/a,ornamentation
90,58,1/8,25/4,60,7 1/4,3,4,adaptation
91,62,1/8,25/4,60,7 1/4,1 and 3,n/a,match
92,65,1/8,25/4,60,7 1/4,0,n/a,match
93,67,1/16,51/8,61,7 3/8,0,n/a,ornamentation
94,65,1/16,103/16,62,7 7/16,0,n/a,ornamentation
95,57,1/8,13/2,63,7 1/2,3,n/a,match
96,62,1/8,13/2,63,7 1/2,1,0,repetition
97,64,1/8,13/2,63,7 1/2,0,n/a,match
98,61,1/16,53/8,64,7 5/8,1,n/a,ornamentation
99,59,1/16,107/16,65,7 11/16,1,n/a,ornamentation
100,61,1/16,27/4,66,7 3/4,1,n/a,match
101,62,1/16,109/16,67,7 13/16,1,n/a,ornamentation
102,59,1/16,55/8,68,7 7/8,1,n/a,ornamentation
103,61,1/16,111/16,69,7 15/16,1,n/a,ornamentation
104,50,3/16,7/1,70,8,3 and 4,n/a,match
105,62,3/16,7/1,70,8,0 and 1,n/a,match
106,60,1/16,115/16,71,8 3/16,1,n/a,ornamentation
107,59,1/16,29/4,72,8 1/4,1,n/a,ornamentation
108,60,1/16,117/16,73,8 5/16,1,n/a,ornamentation
109,62,1/16,59/8,74,8 3/8,1,n/a,ornamentation
110,64,1/16,119/16,75,8 7/16,1,n/a,ornamentation
111,50,1/4,15/2,76,8 1/2,4,0,repetition
112,62,1/4,15/2,76,8 1/2,3,n/a,match
113,65,1/4,15/2,76,8 1/2,1,n/a,match
114,69,1/4,31/4,77,8 3/4,0,n/a,match
115,53,1/8,8/1,78,9,4,n/a,match
116,60,1/8,8/1,78,9,3,n/a,match
117,65,1/8,8/1,78,9,1,n/a,match
118,69,1/8,8/1,78,9,0,n/a,match
119,59,1/16,65/8,79,9 1/8,1,n/a,ornamentation
120,60,1/16,131/16,80,9 3/16,1,n/a,ornamentation
121,62,1/16,33/4,81,9 1/4,1,n/a,ornamentation
122,64,1/16,133/16,82,9 5/16,1,n/a,ornamentation
123,65,1/16,67/8,83,9 3/8,1,n/a,ornamentation
124,67,1/16,135/16,84,9 7/16,1,n/a,ornamentation
125,53,1/8,17/2,85,9 1/2,4,n/a,match
126,57,1/8,17/2,85,9 1/2,3,n/a,match
127,65,1/8,17/2,85,9 1/2,1,n/a,match
128,69,1/8,17/2,85,9 1/2,0,n/a,match
129,67,1/16,69/8,86,9 5/8,1,n/a,ornamentation
130,69,1/16,139/16,87,9 11/16,1,n/a,ornamentation
131,71,1/16,35/4,88,9 3/4,1,n/a,ornamentation
132,69,1/16,141/16,89,9 13/16,1,n/a,ornamentation
133,71,1/32,71/8,90,9 7/8,1,n/a,ornamentation
134,69,1/32,285/32,91,9 29/32,1,n/a,ornamentation
135,67,1/32,143/16,92,9 15/16,1,n/a,ornamentation
136,69,1/32,287/32,93,9 31/32,1,n/a,ornamentation
137,52,1/8,9/1,94,10,4,n/a,match
138,59,1/8,9/1,94,10,3,2,adaptation
139,67,1/8,9/1,94,10,1,n/a,match
140,71,1/8,9/1,94,10,0,n/a,match
141,69,1/16,73/8,95,10 1/8,0,n/a,ornamentation
142,67,1/16,147/16,96,10 3/16,0,n/a,ornamentation
143,66,1/16,37/4,97,10 1/4,0,n/a,ornamentation
144,67,1/16,149/16,98,10 5/16,0,n/a,ornamentation
145,69,1/16,75/8,99,10 3/8,0,n/a,ornamentation
146,71,1/16,151/16,100,10 7/16,0,n/a,ornamentation
147,48,1/8,19/2,101,10 1/2,4,n/a,match
148,64,1/8,19/2,101,10 1/2,3,0,repetition
149,67,1/8,19/2,101,10 1/2,1,0,repetition
150,72,1/8,19/2,101,10 1/2,0,n/a,match
151,71,1/8,77/8,102,10 5/8,0,n/a,ornamentation
152,48,1/4,39/4,103,10 3/4,4,0,repetition
153,64,1/4,39/4,103,10 3/4,3,n/a,match
154,67,1/4,39/4,103,10 3/4,1,n/a,match
155,72,1/4,39/4,103,10 3/4,0,0,repetition
156,50,1/8,10/1,104,11,4,n/a,match
157,62,1/8,10/1,104,11,3,n/a,match
158,65,1/8,10/1,104,11,1,n/a,match
159,71,1/8,10/1,104,11,0,n/a,match
160,69,1/8,81/8,105,11 1/8,0,n/a,ornamentation
161,62,1/8,41/4,106,11 1/4,3,0,repetition
162,69,1/8,41/4,106,11 1/4,0,n/a,match
163,60,1/8,83/8,107,11 3/8,3,n/a,ornamentation
164,52,1/8,21/2,108,11 1/2,4,n/a,match
165,59,1/8,21/2,108,11 1/2,3,n/a,match
166,64,1/8,21/2,108,11 1/2,1,n/a,match
167,69,1/8,21/2,108,11 1/2,0,0,repetition
168,68,1/16,85/8,109,11 5/8,0,n/a,ornamentation
169,66,1/16,171/16,110,11 11/16,0,n/a,ornamentation
170,68,1/16,43/4,111,11 3/4,0,n/a,match
171,69,1/16,173/16,112,11 13/16,0,n/a,ornamentation
172,68,1/16,87/8,113,11 7/8,0,n/a,ornamentation
173,66,1/16,175/16,114,11 15/16,0,n/a,ornamentation
174,45,1/8,11/1,115,12,4,n/a,match
175,57,1/8,11/1,115,12,2 and 3,n/a,match
176,60,1/8,11/1,115,12,1,n/a,match
177,69,1/8,11/1,115,12,0,n/a,match
178,67,1/16,89/8,116,12 1/8,3,n/a,ornamentation
179,66,1/16,179/16,117,12 3/16,3,n/a,ornamentation
180,64,1/16,45/4,118,12 1/4,3,n/a,ornamentation
181,62,1/16,181/16,119,12 5/16,3,n/a,ornamentation
182,60,1/16,91/8,120,12 3/8,3,n/a,ornamentation
183,59,1/16,183/16,121,12 7/16,3,n/a,ornamentation
184,57,3/16,23/2,122,12 1/2,3,0,repetition
185,57,3/16,23/2,122,12 1/2,2,0,repetition
186,69,3/16,23/2,122,12 1/2,0,0,repetition
187,55,1/16,187/16,123,12 11/16,2,n/a,ornamentation
188,57,1/16,47/4,124,12 3/4,2,n/a,ornamentation
189,59,1/16,189/16,125,12 13/16,2,n/a,ornamentation
190,60,1/16,95/8,126,12 7/8,2,n/a,ornamentation
191,62,1/16,191/16,127,12 15/16,2,n/a,ornamentation
192,57,3/16,12/1,128,13,3,n/a,match
193,60,3/16,12/1,128,13,2,n/a,match
194,64,3/16,12/1,128,13,1,n/a,match
195,69,3/16,12/1,128,13,0,0,repetition
196,62,1/16,195/16,129,13 3/16,2,n/a,ornamentation
197,64,1/16,49/4,130,13 1/4,2,n/a,ornamentation
198,62,1/16,197/16,131,13 5/16,2,n/a,ornamentation
199,60,1/16,99/8,132,13 3/8,2,n/a,ornamentation
200,59,1/16,199/16,133,13 7/16,2,n/a,ornamentation
201,57,1/4,25/2,134,13 1/2,3,n/a,match
202,60,1/4,25/2,134,13 1/2,2,n/a,match
203,64,1/4,25/2,134,13 1/2,1,n/a,match
204,69,1/4,25/2,134,13 1/2,0,0,repetition
205,57,1/4,51/4,135,13 3/4,3,n/a,match
206,60,1/4,51/4,135,13 3/4,1,n/a,match
207,55,1/4,13/1,136,14,3,n/a,match
208,59,1/4,13/1,136,14,2,n/a,match
209,62,1/4,13/1,136,14,1,n/a,match
210,52,1/8,53/4,137,14 1/4,4,n/a,match
211,55,1/8,53/4,137,14 1/4,3,0,repetition
212,60,1/8,53/4,137,14 1/4,1,n/a,match
213,53,1/8,107/8,138,14 3/8,3,n/a,match
214,59,1/8,107/8,138,14 3/8,1,n/a,match
215,52,1/8,27/2,139,14 1/2,3 and 4,n/a,match
216,55,1/8,27/2,139,14 1/2,2,n/a,match
217,60,1/8,27/2,139,14 1/2,1,n/a,match
218,62,1/16,109/8,140,14 5/8,1,n/a,ornamentation
219,60,1/16,219/16,141,14 11/16,1,n/a,ornamentation
220,52,1/4,55/4,142,14 3/4,4,n/a,match
221,55,1/4,55/4,142,14 3/4,2,0,repetition
222,59,1/4,55/4,142,14 3/4,1,n/a,match
223,50,1/8,14/1,143,15,4,n/a,match
224,53,1/8,14/1,143,15,3,n/a,match
225,59,1/8,14/1,143,15,1,0,repetition
226,57,1/8,14/1,143,15,2,n/a,match
227,74,1/8,14/1,143,15,0,n/a,match
228,57,1/8,113/8,144,15 1/8,1,n/a,ornamentation
229,48,1/4,57/4,145,15 1/4,4,n/a,match
230,52,1/4,57/4,145,15 1/4,3,n/a,match
231,57,1/4,57/4,145,15 1/4,1,n/a,match
232,47,1/8,29/2,146,15 1/2,4,n/a,match
233,59,1/8,29/2,146,15 1/2,2,n/a,match
234,57,1/8,29/2,146,15 1/2,1,0,repetition
235,74,1/8,29/2,146,15 1/2,0,n/a,match
236,56,1/16,117/8,147,15 5/8,2,n/a,ornamentation
237,57,1/16,235/16,148,15 11/16,2,n/a,ornamentation
238,59,1/16,59/4,149,15 3/4,2,0,repetition
239,57,1/16,237/16,150,15 13/16,1,n/a,ornamentation
240,59,1/16,119/8,151,15 7/8,1,n/a,ornamentation
241,56,1/16,239/16,152,15 15/16,1,n/a,ornamentation
242,45,1/4,15/1,153,16,4,n/a,match
243,52,1/4,15/1,153,16,2,n/a,match
244,57,1/4,15/1,153,16,1,n/a,match
245,72,1/4,15/1,153,16,0,n/a,match
246,57,1/8,61/4,154,16 1/4,1,n/a,ornamentation
247,59,1/8,123/8,155,16 3/8,1,n/a,match
248,71,1/8,123/8,155,16 3/8,0,n/a,match
249,45,1/8,31/2,156,16 1/2,4,0,repetition
250,52,1/8,31/2,156,16 1/2,2,0,repetition
251,60,1/8,31/2,156,16 1/2,1,n/a,match
252,69,1/8,31/2,156,16 1/2,0,n/a,match
253,62,1/8,125/8,157,16 5/8,1,n/a,match
254,64,1/4,63/4,158,16 3/4,1,n/a,match
255,67,1/4,63/4,158,16 3/4,0,n/a,match
256,45,3/16,16/1,159,17,4,n/a,match
257,57,3/16,16/1,159,17,2,n/a,match
258,65,3/16,16/1,159,17,0,n/a,match
259,69,1/16,259/16,160,17 3/16,0,n/a,ornamentation
260,67,1/16,65/4,161,17 1/4,0,2,adaptation
261,65,1/16,261/16,162,17 5/16,0,n/a,ornamentation
262,64,1/16,131/8,163,17 3/8,0,0,repetition
263,62,1/16,263/16,164,17 7/16,1,n/a,ornamentation
264,45,1/8,33/2,165,17 1/2,4,n/a,match
265,57,1/8,33/2,165,17 1/2,2,n/a,match
266,62,1/8,33/2,165,17 1/2,1,0,repetition
267,64,1/8,33/2,165,17 1/2,0,n/a,match
268,61,1/16,133/8,166,17 5/8,2,n/a,ornamentation
269,59,1/16,267/16,167,17 11/16,2,n/a,ornamentation
270,45,1/8,67/4,168,17 3/4,4,n/a,match
271,57,1/8,67/4,168,17 3/4,2,n/a,match
272,62,1/8,67/4,168,17 3/4,1,0,repetition
273,69,1/8,67/4,168,17 3/4,0,n/a,match
274,61,1/8,135/8,169,17 7/8,1,n/a,ornamentation
275,50,3/16,17/1,170,18,4,n/a,match
276,53,3/16,17/1,170,18,2,n/a,match
277,57,3/16,17/1,170,18,3,n/a,match
278,62,3/16,17/1,170,18,1,n/a,match
279,69,3/16,17/1,170,18,0,n/a,match
280,67,1/16,275/16,171,18 3/16,1,n/a,ornamentation
281,65,1/16,69/4,172,18 1/4,1,n/a,ornamentation
282,64,1/16,277/16,173,18 5/16,1,n/a,ornamentation
283,62,1/16,139/8,174,18 3/8,1,0,repetition
284,60,1/16,279/16,175,18 7/16,3,n/a,ornamentation
285,50,1/8,35/2,176,18 1/2,2,n/a,match
286,57,1/8,35/2,176,18 1/2,3,n/a,match
287,65,1/8,35/2,176,18 1/2,0,n/a,match
288,67,1/8,141/8,177,18 5/8,0,n/a,ornamentation
289,48,1/8,71/4,178,18 3/4,4,n/a,match
290,52,1/8,71/4,178,18 3/4,2,n/a,match
291,57,1/8,71/4,178,18 3/4,3,n/a,match
292,64,1/8,71/4,178,18 3/4,0,n/a,match
293,65,1/8,143/8,179,18 7/8,0,n/a,ornamentation
294,46,1/8,18/1,180,19,4,n/a,match
295,53,1/8,18/1,180,19,2,n/a,match
296,58,1/8,18/1,180,19,3,n/a,match
297,64,1/8,18/1,180,19,0,0,repetition
298,62,1/8,145/8,181,19 1/8,0,n/a,ornamentation
299,43,1/8,73/4,182,19 1/4,4,n/a,match
300,55,1/8,73/4,182,19 1/4,2,n/a,match
301,58,1/8,73/4,182,19 1/4,3,n/a,match
302,62,1/8,73/4,182,19 1/4,0,n/a,match
303,53,1/8,147/8,183,19 3/8,2,n/a,ornamentation
304,45,1/8,37/2,184,19 1/2,4,n/a,match
305,52,1/8,37/2,184,19 1/2,2,n/a,match
306,57,1/8,37/2,184,19 1/2,3,n/a,match
307,62,1/8,37/2,184,19 1/2,0,0,repetition
308,64,1/8,37/2,184,19 1/2,1,n/a,match
309,61,1/16,149/8,185,19 5/8,0,n/a,ornamentation
310,59,1/16,299/16,186,19 11/16,0,n/a,ornamentation
311,61,1/16,75/4,187,19 3/4,0,n/a,match
312,62,1/16,301/16,188,19 13/16,0,n/a,ornamentation
313,59,1/16,151/8,189,19 7/8,0,n/a,ornamentation
314,61,1/16,303/16,190,19 15/16,0,n/a,ornamentation
315,50,3/16,19/1,191,20,2 and 4,n/a,match
316,57,3/16,19/1,191,20,3,n/a,match
317,62,3/16,19/1,191,20,0,n/a,match
318,65,3/16,19/1,191,20,1,n/a,match
319,64,1/16,307/16,192,20 3/16,1,n/a,ornamentation
320,62,1/16,77/4,193,20 1/4,1,n/a,ornamentation
321,64,1/16,309/16,194,20 5/16,1,n/a,ornamentation
322,65,1/16,155/8,195,20 3/8,1,n/a,ornamentation
323,67,1/16,311/16,196,20 7/16,1,n/a,ornamentation
324,50,1/8,39/2,197,20 1/2,4,0,repetition
325,65,1/8,39/2,197,20 1/2,1,n/a,match
326,69,1/8,39/2,197,20 1/2,0,n/a,match
327,50,1/16,157/8,198,20 5/8,3,n/a,ornamentation
328,48,1/16,315/16,199,20 11/16,3,n/a,ornamentation
329,50,1/16,79/4,200,20 3/4,3,n/a,match
330,52,1/16,317/16,201,20 13/16,3,n/a,ornamentation
331,53,1/16,159/8,202,20 7/8,3,n/a,ornamentation
332,55,1/16,319/16,203,20 15/16,3,n/a,ornamentation
333,57,3/16,20/1,204,21,3,n/a,match
334,64,3/16,20/1,204,21,1,n/a,match
335,72,3/16,20/1,204,21,0,n/a,match
336,62,1/16,323/16,205,21 3/16,1,n/a,ornamentation
337,64,1/16,81/4,206,21 1/4,1,n/a,ornamentation
338,62,1/16,325/16,207,21 5/16,1,n/a,ornamentation
339,60,1/16,163/8,208,21 3/8,1,n/a,ornamentation
340,59,1/16,327/16,209,21 7/16,1,n/a,ornamentation
341,57,1/8,41/2,210,21 1/2,3,n/a,match
342,60,1/8,41/2,210,21 1/2,1,n/a,match
343,72,1/8,41/2,210,21 1/2,0,n/a,match
344,59,1/8,165/8,211,21 5/8,1,n/a,ornamentation
345,57,1/4,83/4,212,21 3/4,3,0,repetition
346,60,1/4,83/4,212,21 3/4,1,0,repetition
347,55,1/4,21/1,213,22,3,n/a,match
348,62,1/4,21/1,213,22,1,n/a,match
349,71,1/4,21/1,213,22,0,n/a,match
350,55,1/8,85/4,214,22 1/4,1,n/a,match
351,57,1/8,171/8,215,22 3/8,1,n/a,match
352,55,1/8,43/2,216,22 1/2,3,0,repetition
353,59,1/8,43/2,216,22 1/2,1,n/a,match
354,71,1/8,43/2,216,22 1/2,0,0,repetition
355,60,1/8,173/8,217,22 5/8,1,n/a,match
356,53,1/8,87/4,218,22 3/4,3,n/a,match
357,62,1/8,87/4,218,22 3/4,1,n/a,match
358,69,1/8,87/4,218,22 3/4,0,n/a,match
359,71,1/32,175/8,219,22 7/8,0,n/a,ornamentation
360,69,1/32,701/32,220,22 29/32,0,n/a,ornamentation
361,67,1/32,351/16,221,22 15/16,0,n/a,ornamentation
362,69,1/32,703/32,222,22 31/32,0,n/a,ornamentation
363,52,1/8,22/1,223,23,3,n/a,match
364,62,1/8,22/1,223,23,1,0,repetition
365,67,1/8,22/1,223,23,0,n/a,match
366,60,1/8,177/8,224,23 1/8,1,n/a,ornamentation
367,50,1/8,89/4,225,23 1/4,4,0,repetition
368,60,1/8,89/4,225,23 1/4,1,n/a,match
369,65,1/8,89/4,225,23 1/4,0,2,adaptation
370,48,1/8,179/8,226,23 3/8,3,n/a,ornamentation
371,50,1/8,45/2,227,23 1/2,3,n/a,match
372,60,1/8,45/2,227,23 1/2,1,0,repetition
373,65,1/8,45/2,227,23 1/2,0,n/a,match
374,59,1/16,181/8,228,23 5/8,1,n/a,ornamentation
375,57,1/16,363/16,229,23 11/16,1,n/a,ornamentation
376,60,1/16,91/4,230,23 3/4,1,0,repetition
377,59,1/16,365/16,231,23 13/16,1,n/a,ornamentation
378,60,1/32,183/8,232,23 7/8,1,n/a,ornamentation
379,59,1/32,733/32,233,23 29/32,1,n/a,ornamentation
380,57,1/32,367/16,234,23 15/16,1,n/a,ornamentation
381,59,1/32,735/32,235,23 31/32,1,n/a,ornamentation
382,45,1/4,23/1,236,24,4,n/a,match
383,48,1/4,23/1,236,24,3,n/a,match
384,60,1/4,23/1,236,24,1,n/a,match
385,64,1/4,23/1,236,24,0,n/a,match
386,57,1/16,93/4,237,24 1/4,1,n/a,ornamentation
387,59,1/16,373/16,238,24 5/16,1,n/a,ornamentation
388,60,1/16,187/8,239,24 3/8,1,n/a,ornamentation
389,62,1/16,375/16,240,24 7/16,1,n/a,ornamentation
390,45,3/16,47/2,241,24 1/2,4,0,repetition
391,48,3/16,47/2,241,24 1/2,3,0,repetition
392,60,3/16,47/2,241,24 1/2,1,0,repetition
393,64,3/16,47/2,241,24 1/2,0,0,repetition
394,59,1/16,379/16,242,24 11/16,1,n/a,ornamentation
395,60,1/16,95/4,243,24 3/4,1,n/a,ornamentation
396,59,1/16,381/16,244,24 13/16,1,n/a,ornamentation
397,60,1/32,191/8,245,24 7/8,1,n/a,ornamentation
398,59,1/32,765/32,246,24 29/32,1,n/a,ornamentation
399,57,1/32,383/16,247,24 15/16,1,n/a,ornamentation
400,55,1/32,767/32,248,24 31/32,1,n/a,ornamentation
401,53,1/4,24/1,249,25,4,n/a,match
402,57,1/4,24/1,249,25,1,n/a,match
403,60,1/4,97/4,250,25 1/4,3,n/a,match
404,69,1/4,97/4,250,25 1/4,0,n/a,match
405,53,1/8,49/2,251,25 1/2,4,n/a,match
406,57,1/8,49/2,251,25 1/2,1,n/a,match
407,60,1/8,49/2,251,25 1/2,3,n/a,match
408,69,1/8,49/2,251,25 1/2,0,n/a,match
409,59,1/8,197/8,252,25 5/8,3,n/a,ornamentation
410,53,1/8,99/4,253,25 3/4,4,0,repetition
411,57,1/8,99/4,253,25 3/4,1,n/a,match
412,60,1/8,99/4,253,25 3/4,3,0,repetition
413,69,1/8,99/4,253,25 3/4,0,n/a,match
414,62,1/8,199/8,254,25 7/8,3,n/a,ornamentation
415,52,3/16,25/1,255,26,4,n/a,match
416,59,3/16,25/1,255,26,1,n/a,match
417,64,3/16,25/1,255,26,3,n/a,match
418,67,3/16,25/1,255,26,0,n/a,match
419,60,1/16,403/16,256,26 3/16,1,n/a,ornamentation
420,62,1/16,101/4,257,26 1/4,1,n/a,ornamentation
421,60,1/16,405/16,258,26 5/16,1,n/a,ornamentation
422,59,1/16,203/8,259,26 3/8,1,0,repetition
423,57,1/16,407/16,260,26 7/16,1,n/a,ornamentation
424,52,1/8,51/2,261,26 1/2,3,n/a,match
425,55,1/8,51/2,261,26 1/2,1,n/a,match
426,67,1/8,51/2,261,26 1/2,0,0,repetition
427,69,1/16,205/8,262,26 5/8,0,n/a,ornamentation
428,67,1/16,411/16,263,26 11/16,0,n/a,ornamentation
429,50,1/8,103/4,264,26 3/4,4,n/a,match
430,53,1/8,103/4,264,26 3/4,3,n/a,match
431,57,1/8,103/4,264,26 3/4,1,n/a,match
432,65,1/8,103/4,264,26 3/4,0,n/a,match
433,67,1/16,207/8,265,26 7/8,0,n/a,ornamentation
434,65,1/16,415/16,266,26 15/16,0,n/a,ornamentation
435,48,1/4,26/1,267,27,4,n/a,match
436,52,1/4,26/1,267,27,1,n/a,match
437,55,1/4,26/1,267,27,3,n/a,match
438,64,1/4,26/1,267,27,0,n/a,match
439,45,1/8,105/4,268,27 1/4,4,n/a,match
440,48,1/8,105/4,268,27 1/4,3,n/a,match
441,57,1/8,105/4,268,27 1/4,1,n/a,match
442,64,1/8,211/8,269,27 3/8,0,n/a,ornamentation
443,47,1/8,53/2,270,27 1/2,4,n/a,match
444,50,1/8,53/2,270,27 1/2,3,n/a,match
445,57,1/8,53/2,270,27 1/2,1,0,repetition
446,62,1/8,53/2,270,27 1/2,0,n/a,match
447,56,1/16,213/8,271,27 5/8,1,n/a,ornamentation
448,57,1/16,427/16,272,27 11/16,1,n/a,ornamentation
449,59,1/16,107/4,273,27 3/4,1,2,adaptation
450,57,1/16,429/16,274,27 13/16,1,n/a,ornamentation
451,59,1/32,215/8,275,27 7/8,1,n/a,ornamentation
452,57,1/32,861/32,276,27 29/32,1,n/a,ornamentation
453,59,1/32,431/16,277,27 15/16,1,n/a,ornamentation
454,56,1/32,863/32,278,27 31/32,1,n/a,ornamentation
455,45,3/16,27/1,279,28,4,n/a,match
456,52,3/16,27/1,279,28,3,n/a,match
457,57,3/16,27/1,279,28,1 and 2,n/a,match
458,60,3/16,27/1,279,28,0,n/a,match
459,59,1/16,435/16,280,28 3/16,0,n/a,ornamentation
460,57,1/16,109/4,281,28 1/4,0,n/a,ornamentation
461,59,1/16,437/16,282,28 5/16,0,n/a,ornamentation
462,60,1/16,219/8,283,28 3/8,0,n/a,ornamentation
463,62,1/16,439/16,284,28 7/16,0,n/a,ornamentation
464,45,1/8,55/2,285,28 1/2,4,0,repetition
465,52,1/8,55/2,285,28 1/2,3,0,repetition
466,57,1/8,55/2,285,28 1/2,2,0,repetition
467,60,1/8,55/2,285,28 1/2,0,0,repetition
468,52,1/8,221/8,286,28 5/8,2,n/a,ornamentation
469,57,1/8,111/4,287,28 3/4,2,n/a,ornamentation
470,59,1/8,223/8,288,28 7/8,2,n/a,ornamentation
471,57,1/4,28/1,289,29,3,n/a,match
472,60,1/4,28/1,289,29,2,n/a,match
473,45,1/4,113/4,290,29 1/4,4,n/a,match
474,45,1/4,57/2,291,29 1/2,4,n/a,match
475,57,1/4,57/2,291,29 1/2,3,n/a,match
476,60,1/4,57/2,291,29 1/2,2,n/a,match
477,64,1/4,57/2,291,29 1/2,1,n/a,match
478,45,1/4,115/4,292,29 3/4,4,n/a,match
479,57,1/4,115/4,292,29 3/4,3,n/a,match
480,52,1/8,29/1,293,30,4,n/a,match
481,55,1/8,29/1,293,30,3,n/a,match
482,59,1/8,29/1,293,30,2,n/a,match
483,64,1/8,29/1,293,30,1,n/a,match
